video_id,video_title,channel_name,category,publish_date,views,likes,comments,duration_seconds,country,is_trending,engagement_rate
VID_4123,Trending Video 4123,Channel_372,Sports,2023-06-21 18:00:00,47718466,943296,7947,134,Australia,No,14.1
VID_4124,Trending Video 4124,Channel_172,Education,2023-06-21 19:00:00,19474663,347537,133733,1591,Australia,Yes,5.53
VID_4125,Trending Video 4125,Channel_644,Music,2023-06-21 20:00:00,45591525,1828448,88991,3270,USA,Yes,8.91
VID_4126,Trending Video 4126,Channel_581,Vlogs,2023-06-21 21:00:00,13173006,1620535,55873,1431,India,Yes,12.2
VID_4127,Trending Video 4127,Channel_265,Vlogs,2023-06-21 22:00:00,33845881,174374,188325,3597,UK,Yes,11.05
VID_4128,Trending Video 4128,Channel_11,Entertainment,2023-06-21 23:00:00,10047213,881088,248958,951,USA,Yes,6.85
VID_4129,Trending Video 4129,Channel_502,Music,2023-06-22 00:00:00,28918325,1268465,145825,3363,Canada,Yes,11.18
VID_4130,Trending Video 4130,Channel_528,Education,2023-06-22 01:00:00,14316268,1655219,19002,2640,UK,Yes,6.11
VID_4131,Trending Video 4131,Channel_483,Entertainment,2023-06-22 02:00:00,40423647,1372641,214216,934,Pakistan,Yes,2.3
VID_4132,Trending Video 4132,Channel_48,Education,2023-06-22 03:00:00,15694441,645905,273539,2221,Canada,Yes,5.21
VID_4133,Trending Video 4133,Channel_30,Vlogs,2023-06-22 04:00:00,47089781,1729368,229526,1935,Pakistan,No,1.76
VID_4134,Trending Video 4134,Channel_244,Gaming,2023-06-22 05:00:00,1591065,736053,34263,2830,Australia,Yes,12.74
VID_4135,Trending Video 4135,Channel_184,Entertainment,2023-06-22 06:00:00,11780045,1015423,230554,3284,UK,No,14.47
VID_4136,Trending Video 4136,Channel_711,Tech,2023-06-22 07:00:00,5586365,670039,84463,2753,Canada,Yes,13.31
VID_4137,Trending Video 4137,Channel_663,Vlogs,2023-06-22 08:00:00,46260728,1722755,200194,268,Pakistan,Yes,9.02
VID_4138,Trending Video 4138,Channel_112,Gaming,2023-06-22 09:00:00,41374622,281658,235660,1142,India,No,7.44
VID_4139,Trending Video 4139,Channel_312,Sports,2023-06-22 10:00:00,26622350,252143,85844,630,Canada,Yes,14.19
VID_4140,Trending Video 4140,Channel_307,Tech,2023-06-22 11:00:00,25774215,847375,114747,2844,India,Yes,13.58
VID_4141,Trending Video 4141,Channel_491,News,2023-06-22 12:00:00,26983848,1733110,163686,967,Canada,Yes,10.67
VID_4142,Trending Video 4142,Channel_521,Tech,2023-06-22 13:00:00,18066039,301728,204047,1464,USA,Yes,3.06
VID_4143,Trending Video 4143,Channel_528,Education,2023-06-22 14:00:00,42583233,81072,11009,77,UK,Yes,14.5
VID_4144,Trending Video 4144,Channel_389,Tech,2023-06-22 15:00:00,20187621,789124,20225,764,Pakistan,Yes,2.84
VID_4145,Trending Video 4145,Channel_739,Entertainment,2023-06-22 16:00:00,33857255,1958919,209350,3550,Canada,Yes,10.55
VID_4146,Trending Video 4146,Channel_428,Gaming,2023-06-22 17:00:00,48765800,1882645,224415,1692,Australia,Yes,10.9
VID_4147,Trending Video 4147,Channel_648,Education,2023-06-22 18:00:00,10519021,1445694,97506,1306,Canada,No,9.76
VID_4148,Trending Video 4148,Channel_521,Sports,2023-06-22 19:00:00,33547472,253386,156774,3044,UK,No,6.37
VID_4149,Trending Video 4149,Channel_535,News,2023-06-22 20:00:00,30806439,840879,51016,2382,Canada,Yes,1.29
VID_4150,Trending Video 4150,Channel_699,Music,2023-06-22 21:00:00,20391282,717214,238100,3171,UK,Yes,5.0
VID_4151,Trending Video 4151,Channel_538,Education,2023-06-22 22:00:00,21796017,1589969,152834,640,Pakistan,No,12.47
VID_4152,Trending Video 4152,Channel_178,Entertainment,2023-06-22 23:00:00,8674601,1923144,82859,1122,Canada,No,2.21
VID_4153,Trending Video 4153,Channel_62,Vlogs,2023-06-23 00:00:00,28873868,135339,286941,288,Pakistan,Yes,9.04
VID_4154,Trending Video 4154,Channel_719,Education,2023-06-23 01:00:00,40239334,100726,92748,1293,USA,No,12.13
VID_4155,Trending Video 4155,Channel_678,Music,2023-06-23 02:00:00,29489144,1008958,65570,1600,India,Yes,7.53
VID_4156,Trending Video 4156,Channel_195,News,2023-06-23 03:00:00,39066854,509122,230284,257,Australia,No,8.04
VID_4157,Trending Video 4157,Channel_772,Gaming,2023-06-23 04:00:00,4709039,1791358,285613,2297,USA,No,11.13
VID_4158,Trending Video 4158,Channel_211,News,2023-06-23 05:00:00,43819876,475006,252877,3270,Pakistan,Yes,3.61
VID_4159,Trending Video 4159,Channel_691,Entertainment,2023-06-23 06:00:00,12326200,595923,35856,1283,Canada,No,2.02
VID_4160,Trending Video 4160,Channel_612,Vlogs,2023-06-23 07:00:00,16417472,901023,255080,1905,Canada,No,10.11
VID_4161,Trending Video 4161,Channel_52,Education,2023-06-23 08:00:00,10779770,939371,150542,2576,UK,No,5.86
VID_4162,Trending Video 4162,Channel_360,Tech,2023-06-23 09:00:00,21846236,229327,67562,2671,UK,Yes,4.5
VID_4163,Trending Video 4163,Channel_154,Tech,2023-06-23 10:00:00,41897850,60962,264742,1740,USA,Yes,4.94
VID_4164,Trending Video 4164,Channel_352,Tech,2023-06-23 11:00:00,19164797,502727,38672,165,UK,Yes,5.41
VID_4165,Trending Video 4165,Channel_239,News,2023-06-23 12:00:00,46194243,1965611,87332,1359,UK,Yes,4.62
VID_4166,Trending Video 4166,Channel_506,Gaming,2023-06-23 13:00:00,45775251,1250631,271589,875,USA,Yes,14.67
VID_4167,Trending Video 4167,Channel_200,Gaming,2023-06-23 14:00:00,49394644,426692,41032,1190,Canada,No,5.61
VID_4168,Trending Video 4168,Channel_150,Tech,2023-06-23 15:00:00,481972,515079,22106,504,USA,Yes,13.32
VID_4169,Trending Video 4169,Channel_688,Tech,2023-06-23 16:00:00,48798477,1819564,141878,3579,USA,Yes,11.48
VID_4170,Trending Video 4170,Channel_125,Vlogs,2023-06-23 17:00:00,20358295,1374582,68745,3568,Canada,Yes,12.22
VID_4171,Trending Video 4171,Channel_703,News,2023-06-23 18:00:00,29640552,1980941,245747,1474,USA,Yes,4.12
VID_4172,Trending Video 4172,Channel_600,Gaming,2023-06-23 19:00:00,11987777,4156,109083,2409,Canada,No,9.58
VID_4173,Trending Video 4173,Channel_618,Tech,2023-06-23 20:00:00,38398589,230063,78891,520,India,Yes,12.69
VID_4174,Trending Video 4174,Channel_757,Entertainment,2023-06-23 21:00:00,15033875,1381835,295188,3131,India,Yes,8.51
VID_4175,Trending Video 4175,Channel_529,Music,2023-06-23 22:00:00,19907150,1185731,103413,1740,UK,Yes,11.66
VID_4176,Trending Video 4176,Channel_213,Education,2023-06-23 23:00:00,30393297,1589880,257213,1403,Canada,Yes,14.88
VID_4177,Trending Video 4177,Channel_99,Tech,2023-06-24 00:00:00,40077388,1094934,180135,1117,India,Yes,13.09
VID_4178,Trending Video 4178,Channel_343,Music,2023-06-24 01:00:00,4450006,1152529,241786,308,Australia,No,1.68
VID_4179,Trending Video 4179,Channel_745,Education,2023-06-24 02:00:00,12963385,1649347,287600,90,India,Yes,11.61
VID_4180,Trending Video 4180,Channel_692,Entertainment,2023-06-24 03:00:00,45233504,399351,265543,2177,Pakistan,No,0.72
VID_4181,Trending Video 4181,Channel_650,Vlogs,2023-06-24 04:00:00,42448901,530181,283695,1614,USA,No,10.31
VID_4182,Trending Video 4182,Channel_390,Tech,2023-06-24 05:00:00,32758966,1950254,4435,2810,Australia,No,3.85
VID_4183,Trending Video 4183,Channel_135,Tech,2023-06-24 06:00:00,35142054,94330,35359,1724,India,Yes,2.6
VID_4184,Trending Video 4184,Channel_417,Gaming,2023-06-24 07:00:00,9795023,1729510,4082,337,Pakistan,No,14.27
VID_4185,Trending Video 4185,Channel_738,Education,2023-06-24 08:00:00,32709986,1005283,244326,1862,USA,Yes,8.16
VID_4186,Trending Video 4186,Channel_734,Tech,2023-06-24 09:00:00,15623165,1512952,35517,2840,India,No,5.86
VID_4187,Trending Video 4187,Channel_355,Gaming,2023-06-24 10:00:00,15127609,1302990,188269,709,India,Yes,5.21
VID_4188,Trending Video 4188,Channel_35,Sports,2023-06-24 11:00:00,19913574,238323,95885,168,Canada,Yes,3.02
VID_4189,Trending Video 4189,Channel_623,Music,2023-06-24 12:00:00,7446207,288653,228714,2868,Canada,No,5.6
VID_4190,Trending Video 4190,Channel_377,Music,2023-06-24 13:00:00,6694678,165573,21264,3044,USA,Yes,8.89
VID_4191,Trending Video 4191,Channel_261,Education,2023-06-24 14:00:00,49805432,76168,54715,545,India,No,12.23
VID_4192,Trending Video 4192,Channel_168,Music,2023-06-24 15:00:00,23918345,588438,75641,3528,India,No,5.66
VID_4193,Trending Video 4193,Channel_542,Vlogs,2023-06-24 16:00:00,9819125,1631752,182238,3305,India,Yes,1.16
VID_4194,Trending Video 4194,Channel_116,Music,2023-06-24 17:00:00,14735021,60809,54893,1661,Australia,No,6.56
VID_4195,Trending Video 4195,Channel_497,Sports,2023-06-24 18:00:00,17257235,254691,38092,1286,USA,Yes,13.01
VID_4196,Trending Video 4196,Channel_138,Gaming,2023-06-24 19:00:00,5979705,726485,62431,3527,USA,No,11.74
VID_4197,Trending Video 4197,Channel_540,Entertainment,2023-06-24 20:00:00,46963706,1805492,162838,3420,UK,Yes,4.37
VID_4198,Trending Video 4198,Channel_262,Gaming,2023-06-24 21:00:00,41643545,366219,145767,3091,USA,No,4.72
VID_4199,Trending Video 4199,Channel_160,Tech,2023-06-24 22:00:00,31489660,918081,90419,32,Canada,Yes,8.2
VID_4200,Trending Video 4200,Channel_252,Gaming,2023-06-24 23:00:00,30118924,1998781,127153,2894,India,Yes,10.93
VID_4201,Trending Video 4201,Channel_391,Entertainment,2023-06-25 00:00:00,5637399,1458875,239169,695,India,Yes,8.04
VID_4202,Trending Video 4202,Channel_36,Music,2023-06-25 01:00:00,7296789,621633,23591,1436,India,Yes,4.19
VID_4203,Trending Video 4203,Channel_759,News,2023-06-25 02:00:00,15367983,1313344,278030,98,USA,No,5.7
VID_4204,Trending Video 4204,Channel_662,Gaming,2023-06-25 03:00:00,2202097,1091225,197797,100,Pakistan,No,8.98
VID_4205,Trending Video 4205,Channel_170,Sports,2023-06-25 04:00:00,7279841,1733128,102665,295,UK,Yes,4.82
VID_4206,Trending Video 4206,Channel_191,Tech,2023-06-25 05:00:00,38878506,1966414,283853,1298,Canada,Yes,9.67
VID_4207,Trending Video 4207,Channel_470,Vlogs,2023-06-25 06:00:00,5548644,2191,30993,2871,Canada,Yes,0.92
VID_4208,Trending Video 4208,Channel_580,Gaming,2023-06-25 07:00:00,26867962,1218799,78317,1702,UK,Yes,8.63
VID_4209,Trending Video 4209,Channel_727,Tech,2023-06-25 08:00:00,47258143,1820093,223524,2153,Pakistan,Yes,11.01
VID_4210,Trending Video 4210,Channel_335,Gaming,2023-06-25 09:00:00,9944236,1459954,153891,129,India,Yes,11.1
VID_4211,Trending Video 4211,Channel_153,Sports,2023-06-25 10:00:00,26198360,1471402,294429,2300,India,No,7.48
VID_4212,Trending Video 4212,Channel_17,Sports,2023-06-25 11:00:00,28597141,1643130,137651,1022,USA,No,7.13
VID_4213,Trending Video 4213,Channel_596,Tech,2023-06-25 12:00:00,4998306,934260,21639,1184,Pakistan,No,4.82
VID_4214,Trending Video 4214,Channel_536,Music,2023-06-25 13:00:00,41234908,343046,137814,2596,Canada,Yes,10.91
VID_4215,Trending Video 4215,Channel_563,Music,2023-06-25 14:00:00,29699526,1735845,39890,2176,Canada,No,5.93
VID_4216,Trending Video 4216,Channel_599,Sports,2023-06-25 15:00:00,4019597,212301,58289,3222,Australia,No,10.45
VID_4217,Trending Video 4217,Channel_385,Tech,2023-06-25 16:00:00,43861987,611164,22607,1894,Canada,Yes,5.98
VID_4218,Trending Video 4218,Channel_65,Sports,2023-06-25 17:00:00,44945046,88838,86508,2792,Canada,Yes,4.29
VID_4219,Trending Video 4219,Channel_413,Tech,2023-06-25 18:00:00,43478485,686892,57202,470,USA,Yes,11.11
VID_4220,Trending Video 4220,Channel_670,Sports,2023-06-25 19:00:00,43486762,1141806,239745,1738,Pakistan,Yes,12.14
VID_4221,Trending Video 4221,Channel_388,Entertainment,2023-06-25 20:00:00,23411147,1790106,87167,3071,Pakistan,No,7.54
VID_4222,Trending Video 4222,Channel_66,Music,2023-06-25 21:00:00,26562512,680183,169228,646,India,No,10.03
VID_4223,Trending Video 4223,Channel_380,Education,2023-06-25 22:00:00,16708844,104155,190344,2056,Australia,Yes,10.78
VID_4224,Trending Video 4224,Channel_315,News,2023-06-25 23:00:00,13184044,772180,98583,3246,USA,No,0.76
VID_4225,Trending Video 4225,Channel_107,Vlogs,2023-06-26 00:00:00,11452427,27137,15949,2492,India,Yes,3.18
VID_4226,Trending Video 4226,Channel_186,Education,2023-06-26 01:00:00,38587660,781651,109544,779,USA,Yes,6.78
VID_4227,Trending Video 4227,Channel_643,Music,2023-06-26 02:00:00,7730796,1409309,259797,3132,India,No,13.13
VID_4228,Trending Video 4228,Channel_446,Tech,2023-06-26 03:00:00,15962463,659709,77380,1555,Australia,Yes,11.26
VID_4229,Trending Video 4229,Channel_519,Sports,2023-06-26 04:00:00,47450098,1150262,117531,3217,Canada,Yes,12.65
VID_4230,Trending Video 4230,Channel_610,Vlogs,2023-06-26 05:00:00,24300390,1578977,37496,1823,Australia,Yes,2.17
VID_4231,Trending Video 4231,Channel_727,Vlogs,2023-06-26 06:00:00,41269845,1903857,259385,1685,Canada,Yes,12.45
VID_4232,Trending Video 4232,Channel_179,Gaming,2023-06-26 07:00:00,17824410,74188,280643,2770,Australia,Yes,8.58
VID_4233,Trending Video 4233,Channel_712,Music,2023-06-26 08:00:00,40067074,106074,196030,207,Canada,Yes,6.25
VID_4234,Trending Video 4234,Channel_183,Vlogs,2023-06-26 09:00:00,14678489,1100752,231991,1677,USA,Yes,10.18
VID_4235,Trending Video 4235,Channel_123,Entertainment,2023-06-26 10:00:00,9263728,755256,135444,616,Australia,Yes,2.88
VID_4236,Trending Video 4236,Channel_143,Music,2023-06-26 11:00:00,12244874,1426766,22501,977,UK,Yes,12.98
VID_4237,Trending Video 4237,Channel_138,Gaming,2023-06-26 12:00:00,10072650,186615,152292,2796,UK,Yes,10.76
VID_4238,Trending Video 4238,Channel_109,News,2023-06-26 13:00:00,15962725,1908934,146978,2562,USA,Yes,12.11
VID_4239,Trending Video 4239,Channel_201,Vlogs,2023-06-26 14:00:00,33194086,1230095,168702,3212,India,Yes,10.07
VID_4240,Trending Video 4240,Channel_543,Education,2023-06-26 15:00:00,17017364,1332058,68883,2535,Canada,Yes,14.39
VID_4241,Trending Video 4241,Channel_433,Tech,2023-06-26 16:00:00,9006886,435654,6416,2690,Pakistan,No,5.52
VID_4242,Trending Video 4242,Channel_617,Gaming,2023-06-26 17:00:00,37728784,1775722,83019,2454,India,Yes,13.67
VID_4243,Trending Video 4243,Channel_383,Tech,2023-06-26 18:00:00,8751922,1876935,190243,2003,Australia,Yes,9.83
VID_4244,Trending Video 4244,Channel_133,Sports,2023-06-26 19:00:00,12213333,644702,78866,2373,UK,No,13.68
VID_4245,Trending Video 4245,Channel_306,Vlogs,2023-06-26 20:00:00,40310311,1324014,215693,1989,India,Yes,13.08
VID_4246,Trending Video 4246,Channel_529,Education,2023-06-26 21:00:00,23225918,1644843,170181,1002,Canada,No,8.13
VID_4247,Trending Video 4247,Channel_592,News,2023-06-26 22:00:00,104620,690099,240021,3256,Pakistan,Yes,1.0
VID_4248,Trending Video 4248,Channel_651,Gaming,2023-06-26 23:00:00,15122045,733991,3186,787,Australia,No,12.8
VID_4249,Trending Video 4249,Channel_295,Vlogs,2023-06-27 00:00:00,47606196,617377,165544,2867,Canada,Yes,13.28
VID_4250,Trending Video 4250,Channel_255,Gaming,2023-06-27 01:00:00,9577261,1650795,166691,3100,UK,No,8.95
VID_4251,Trending Video 4251,Channel_276,Education,2023-06-27 02:00:00,10099480,1805242,137532,3450,Australia,Yes,10.72
VID_4252,Trending Video 4252,Channel_78,Tech,2023-06-27 03:00:00,24329049,74466,129563,1049,India,No,5.93
VID_4253,Trending Video 4253,Channel_471,Music,2023-06-27 04:00:00,22432425,1524304,101443,1720,USA,Yes,3.81
VID_4254,Trending Video 4254,Channel_339,Gaming,2023-06-27 05:00:00,28768472,36943,127836,1710,Australia,Yes,8.56
VID_4255,Trending Video 4255,Channel_34,Gaming,2023-06-27 06:00:00,38101352,714367,95391,2515,USA,Yes,4.68
VID_4256,Trending Video 4256,Channel_632,Vlogs,2023-06-27 07:00:00,44148657,1550906,270571,3197,USA,No,7.68
VID_4257,Trending Video 4257,Channel_454,Education,2023-06-27 08:00:00,47696576,1336731,2355,2620,Australia,Yes,5.91
VID_4258,Trending Video 4258,Channel_327,Vlogs,2023-06-27 09:00:00,29616739,1364389,142809,1390,Australia,Yes,9.17
VID_4259,Trending Video 4259,Channel_617,Gaming,2023-06-27 10:00:00,6442827,683813,12073,1973,India,Yes,10.98
VID_4260,Trending Video 4260,Channel_287,Vlogs,2023-06-27 11:00:00,45013196,566856,241181,1405,USA,Yes,1.97
VID_4261,Trending Video 4261,Channel_715,Entertainment,2023-06-27 12:00:00,31860328,1823614,32723,133,Pakistan,Yes,7.38
VID_4262,Trending Video 4262,Channel_166,Vlogs,2023-06-27 13:00:00,3758352,545436,192126,1488,USA,Yes,5.33
VID_4263,Trending Video 4263,Channel_422,Education,2023-06-27 14:00:00,24633085,1102041,231701,3309,Canada,Yes,5.66
VID_4264,Trending Video 4264,Channel_508,Tech,2023-06-27 15:00:00,39533991,1437204,5839,1550,Canada,Yes,10.26
VID_4265,Trending Video 4265,Channel_769,Education,2023-06-27 16:00:00,29532386,86107,73947,2455,UK,Yes,3.57
VID_4266,Trending Video 4266,Channel_263,Education,2023-06-27 17:00:00,1231882,1472460,34877,370,Canada,No,7.58
VID_4267,Trending Video 4267,Channel_787,Tech,2023-06-27 18:00:00,9893493,1831759,173656,1383,Australia,Yes,5.91
VID_4268,Trending Video 4268,Channel_251,Sports,2023-06-27 19:00:00,12501930,1572192,25497,2551,Australia,Yes,8.72
VID_4269,Trending Video 4269,Channel_135,Education,2023-06-27 20:00:00,28451721,96735,278219,1680,India,Yes,12.66
VID_4270,Trending Video 4270,Channel_293,Vlogs,2023-06-27 21:00:00,33875011,381070,31709,2348,Australia,No,7.51
VID_4271,Trending Video 4271,Channel_412,Entertainment,2023-06-27 22:00:00,9883247,563458,133808,2149,Canada,Yes,13.06
VID_4272,Trending Video 4272,Channel_225,Sports,2023-06-27 23:00:00,20479033,1196685,97630,2005,Canada,No,10.12
VID_4273,Trending Video 4273,Channel_759,Vlogs,2023-06-28 00:00:00,34786741,1835086,261717,1964,Canada,Yes,9.33
VID_4274,Trending Video 4274,Channel_748,Vlogs,2023-06-28 01:00:00,28270153,332561,47551,1096,Australia,No,5.39
VID_4275,Trending Video 4275,Channel_282,Tech,2023-06-28 02:00:00,46196430,1802523,212817,1316,Australia,No,3.47
VID_4276,Trending Video 4276,Channel_370,Sports,2023-06-28 03:00:00,5547830,1138254,72438,2595,Canada,Yes,13.0
VID_4277,Trending Video 4277,Channel_13,Music,2023-06-28 04:00:00,26846057,720052,19983,840,UK,Yes,10.82
VID_4278,Trending Video 4278,Channel_93,Entertainment,2023-06-28 05:00:00,31115314,890096,157160,2643,Pakistan,Yes,2.95
VID_4279,Trending Video 4279,Channel_113,News,2023-06-28 06:00:00,25866517,1420174,151728,283,India,Yes,10.11
VID_4280,Trending Video 4280,Channel_790,Entertainment,2023-06-28 07:00:00,47827880,1581306,97679,2865,Pakistan,Yes,5.82
VID_4281,Trending Video 4281,Channel_708,Tech,2023-06-28 08:00:00,37568455,781375,92805,814,USA,Yes,4.04
VID_4282,Trending Video 4282,Channel_646,Gaming,2023-06-28 09:00:00,16649153,1068718,139845,1076,UK,Yes,8.96
VID_4283,Trending Video 4283,Channel_271,Tech,2023-06-28 10:00:00,15643247,1846500,376,1310,Australia,No,8.67
VID_4284,Trending Video 4284,Channel_148,Vlogs,2023-06-28 11:00:00,40163361,1720973,250464,1905,India,Yes,2.48
VID_4285,Trending Video 4285,Channel_550,Vlogs,2023-06-28 12:00:00,25550397,1055856,268070,1595,Pakistan,Yes,4.28
VID_4286,Trending Video 4286,Channel_162,News,2023-06-28 13:00:00,13044147,1368921,3993,2452,India,Yes,0.65
VID_4287,Trending Video 4287,Channel_501,Education,2023-06-28 14:00:00,14349598,1766687,218828,3514,UK,Yes,8.76
VID_4288,Trending Video 4288,Channel_154,Music,2023-06-28 15:00:00,47568320,239043,138296,2543,USA,Yes,13.83
VID_4289,Trending Video 4289,Channel_376,News,2023-06-28 16:00:00,10086295,1333265,20249,1765,India,Yes,14.82
VID_4290,Trending Video 4290,Channel_367,Gaming,2023-06-28 17:00:00,30715541,704765,23809,474,USA,Yes,11.54
VID_4291,Trending Video 4291,Channel_174,News,2023-06-28 18:00:00,46952307,943600,174450,317,India,No,13.0
VID_4292,Trending Video 4292,Channel_694,Sports,2023-06-28 19:00:00,9983723,1937540,217421,1287,UK,No,1.7
VID_4293,Trending Video 4293,Channel_137,Music,2023-06-28 20:00:00,42016259,1827735,14600,3193,USA,No,8.7
VID_4294,Trending Video 4294,Channel_202,Education,2023-06-28 21:00:00,38262688,1862181,116745,1940,Canada,Yes,2.17
VID_4295,Trending Video 4295,Channel_490,Entertainment,2023-06-28 22:00:00,42577531,1461171,266329,2203,UK,Yes,2.96
VID_4296,Trending Video 4296,Channel_413,Gaming,2023-06-28 23:00:00,17541725,394618,283274,1776,Australia,Yes,11.45
VID_4297,Trending Video 4297,Channel_582,Vlogs,2023-06-29 00:00:00,16837787,592762,271442,2725,USA,Yes,5.13
VID_4298,Trending Video 4298,Channel_605,Education,2023-06-29 01:00:00,29818355,1608170,90428,1964,Canada,Yes,12.5
VID_4299,Trending Video 4299,Channel_110,Entertainment,2023-06-29 02:00:00,46856677,959850,54480,2486,Pakistan,No,4.88
VID_4300,Trending Video 4300,Channel_16,Entertainment,2023-06-29 03:00:00,24896484,1721707,291444,1657,UK,Yes,9.17
VID_4301,Trending Video 4301,Channel_285,Gaming,2023-06-29 04:00:00,18163197,516625,7529,3040,Canada,No,4.84
VID_4302,Trending Video 4302,Channel_86,Gaming,2023-06-29 05:00:00,35488947,996569,123956,1028,Canada,Yes,9.96
VID_4303,Trending Video 4303,Channel_324,Vlogs,2023-06-29 06:00:00,13708201,198612,277906,3266,Pakistan,No,7.65
VID_4304,Trending Video 4304,Channel_574,Tech,2023-06-29 07:00:00,3308007,760556,248825,2130,USA,Yes,12.67
VID_4305,Trending Video 4305,Channel_54,Tech,2023-06-29 08:00:00,23302473,120538,218673,1821,UK,Yes,14.74
VID_4306,Trending Video 4306,Channel_726,Music,2023-06-29 09:00:00,32753008,1142265,266430,3375,Pakistan,Yes,7.06
VID_4307,Trending Video 4307,Channel_112,News,2023-06-29 10:00:00,32441796,1504673,5794,526,USA,No,9.05
VID_4308,Trending Video 4308,Channel_725,News,2023-06-29 11:00:00,4896989,1514793,272689,1817,Pakistan,Yes,12.74
VID_4309,Trending Video 4309,Channel_187,Gaming,2023-06-29 12:00:00,31744573,1846817,244751,1101,USA,Yes,0.53
VID_4310,Trending Video 4310,Channel_21,Entertainment,2023-06-29 13:00:00,23122233,696522,119144,2485,UK,Yes,13.6
VID_4311,Trending Video 4311,Channel_408,Education,2023-06-29 14:00:00,7829788,719698,37302,3412,India,No,10.47
VID_4312,Trending Video 4312,Channel_62,News,2023-06-29 15:00:00,24091746,1962578,295192,805,UK,No,7.52
VID_4313,Trending Video 4313,Channel_64,Sports,2023-06-29 16:00:00,7541605,637855,226526,823,Pakistan,Yes,9.35
VID_4314,Trending Video 4314,Channel_584,Tech,2023-06-29 17:00:00,14368545,1089075,165988,2979,USA,Yes,2.16
VID_4315,Trending Video 4315,Channel_208,Entertainment,2023-06-29 18:00:00,42434872,1594534,78059,1331,Australia,Yes,8.06
VID_4316,Trending Video 4316,Channel_390,News,2023-06-29 19:00:00,20008627,863265,84882,3572,India,No,11.74
VID_4317,Trending Video 4317,Channel_21,News,2023-06-29 20:00:00,25864692,699200,167778,1362,Canada,Yes,8.55
VID_4318,Trending Video 4318,Channel_445,News,2023-06-29 21:00:00,35477069,861143,124251,3357,USA,No,3.67
VID_4319,Trending Video 4319,Channel_118,Tech,2023-06-29 22:00:00,5824348,573347,277045,302,Canada,Yes,1.02
VID_4320,Trending Video 4320,Channel_593,Sports,2023-06-29 23:00:00,33363302,1660921,187168,864,Australia,Yes,12.57
VID_4321,Trending Video 4321,Channel_703,Music,2023-06-30 00:00:00,22675990,857155,25617,3077,USA,Yes,4.3
VID_4322,Trending Video 4322,Channel_229,Sports,2023-06-30 01:00:00,1087940,1840542,171128,2511,Australia,Yes,13.87
VID_4323,Trending Video 4323,Channel_400,Education,2023-06-30 02:00:00,43794478,1204060,118930,3483,Canada,Yes,12.08
VID_4324,Trending Video 4324,Channel_129,Sports,2023-06-30 03:00:00,39881714,1987676,769,251,Pakistan,No,13.95
VID_4325,Trending Video 4325,Channel_11,Music,2023-06-30 04:00:00,7408302,1135887,111594,2641,USA,Yes,2.71
VID_4326,Trending Video 4326,Channel_730,Tech,2023-06-30 05:00:00,4704761,618138,263900,1044,Canada,Yes,15.0
VID_4327,Trending Video 4327,Channel_403,News,2023-06-30 06:00:00,21362138,1092392,179825,841,Pakistan,No,1.08
VID_4328,Trending Video 4328,Channel_701,Gaming,2023-06-30 07:00:00,29090562,1793374,14584,1577,Canada,No,3.71
VID_4329,Trending Video 4329,Channel_791,Tech,2023-06-30 08:00:00,42677001,1224381,189106,2257,Australia,No,8.9
VID_4330,Trending Video 4330,Channel_790,Entertainment,2023-06-30 09:00:00,32662439,452921,224262,88,USA,Yes,9.73
VID_4331,Trending Video 4331,Channel_109,Vlogs,2023-06-30 10:00:00,2341530,791750,188108,650,UK,Yes,9.62
VID_4332,Trending Video 4332,Channel_516,News,2023-06-30 11:00:00,15441032,896562,269110,1852,Australia,Yes,3.29
VID_4333,Trending Video 4333,Channel_133,Entertainment,2023-06-30 12:00:00,41757042,888700,213055,2908,Australia,Yes,9.08
VID_4334,Trending Video 4334,Channel_436,Sports,2023-06-30 13:00:00,36544377,1123428,260857,3035,USA,No,11.49
VID_4335,Trending Video 4335,Channel_227,Gaming,2023-06-30 14:00:00,25421574,406060,29930,2631,India,Yes,9.25
VID_4336,Trending Video 4336,Channel_615,Vlogs,2023-06-30 15:00:00,435621,597058,198567,600,Canada,No,7.93
VID_4337,Trending Video 4337,Channel_214,Vlogs,2023-06-30 16:00:00,46619188,193430,180485,2505,USA,Yes,13.6
VID_4338,Trending Video 4338,Channel_251,Music,2023-06-30 17:00:00,24885886,894299,21433,1584,UK,No,8.97
VID_4339,Trending Video 4339,Channel_211,News,2023-06-30 18:00:00,41708105,1364541,278175,2640,India,Yes,12.43
VID_4340,Trending Video 4340,Channel_197,Education,2023-06-30 19:00:00,43726131,834988,25802,1311,UK,Yes,14.19
VID_4341,Trending Video 4341,Channel_35,Gaming,2023-06-30 20:00:00,27476037,402340,100184,1373,Australia,Yes,12.94
VID_4342,Trending Video 4342,Channel_7,Gaming,2023-06-30 21:00:00,6781687,1293126,262306,1982,Australia,Yes,11.6
VID_4343,Trending Video 4343,Channel_432,Education,2023-06-30 22:00:00,29452771,1802288,170217,1614,UK,No,10.86
VID_4344,Trending Video 4344,Channel_649,Gaming,2023-06-30 23:00:00,22172279,1882604,89381,1982,India,Yes,4.51
VID_4345,Trending Video 4345,Channel_776,Entertainment,2023-07-01 00:00:00,18030361,442556,251429,2107,Canada,No,9.13
